CVE_ID,Commit Message,Links in Message,Link Presence,PATCH,repository,type_of_reporting,first_link_in_message,first_link_type_for_created_date,first_link,mined_link_type,link_created_at,link_created_date_source,link_created_date_status,link_created_date_reason,created_date_kind
CVE-2021-36151,"[GOBBLIN-1392] Replacing unsafe File.createTempfile to java nio's Files.createTempFile

Closes #3230 from
treff7es/safe_temporary_file_creation",https://github.com/apache/gobblin/pull/3230,contains links,https://github.com/apache/gobblin/commit/520eca8938231494bddd5c477e07ec71c7da653f,apache/gobblin,github pull request,https://github.com/apache/gobblin/pull/3230,github pull request,https://github.com/apache/gobblin/pull/3230,github pull request,2021-02-19T16:13:22Z,https://api.github.com/repos/apache/gobblin/issues/3230,ok,,created_at
CVE-2021-26296,"Merge pull request #149 from bohmber/MYFACES-4373-master

prefer secureRandom over random",https://github.com/apache/myfaces/pull/149,contains links,https://github.com/apache/myfaces/commit/95cbf6cbdf1e5d389d9509b48a7203f91acb41a1,apache/myfaces,github pull request,https://github.com/apache/myfaces/pull/149,github pull request,https://github.com/apache/myfaces/pull/149,github pull request,2021-01-16T16:58:24Z,https://api.github.com/repos/apache/myfaces/issues/149,ok,,created_at
CVE-2016-6346,"[RESTEASY-1484] (#947)

Disable GZIP by default; impose maximum file size.

[RESTEASY-1484]

Handle GZIP compression on client and server.",https://github.com/resteasy/resteasy/pull/947,contains links,https://github.com/resteasy/Resteasy/commit/2c2daab6f63ef9c9fb08251daf4a62e8aadc94e1,resteasy/Resteasy,github pull request,https://github.com/resteasy/resteasy/pull/947,github pull request,https://github.com/resteasy/resteasy/pull/947,github pull request,2016-09-21T23:53:48Z,https://api.github.com/repos/resteasy/resteasy/issues/947,ok,,created_at
CVE-2017-8028,"Force reconnect with credentials on DefaultTlsDirContextAuthenticationStrategy

refs #430",https://github.com/spring-projects/spring-ldap/issues/430,contains links,https://github.com/spring-projects/spring-ldap/commit/08e8ae289bbd1b581986c7238604a147119c1336,spring-projects/spring-ldap,github issue,https://github.com/spring-projects/spring-ldap/issues/430,github issue,https://github.com/spring-projects/spring-ldap/issues/430,github issue,2016-11-18T13:56:48Z,https://api.github.com/repos/spring-projects/spring-ldap/issues/430,ok,,created_at
CVE-2018-1047,"Merge pull request #10748 from stuartwdouglas/WFLY-9620

WFLY-9620 ServletContext.getResourceAsStream, for deployments which h…",https://github.com/wildfly/wildfly/pull/10748,contains links,https://github.com/wildfly/wildfly/commit/735c77ce8b3bab6aa5072fb8575dc96db52d01ab,wildfly/wildfly,github pull request,https://github.com/wildfly/wildfly/pull/10748,github pull request,https://github.com/wildfly/wildfly/pull/10748,github pull request,2018-01-14T22:48:52Z,https://api.github.com/repos/wildfly/wildfly/issues/10748,ok,,created_at
CVE-2021-22113,"Fix request verification (#3969)

* Add tests reproducing the issue.

* Strip `'` from path for route search.

* Add information on contributing, community support and commercial support to project site.

* Add checking for ""#"". Add logging.

* Add test.

* Revert ""Add test.""

This reverts commit 81875849

* Revert ""Add checking for ""#"". Add logging.""

This reverts commit 0232945a

* Verify for urls.

* Verify for encoded and double-encoded Strings.

* Verify insecure paths with `..\` and '..//'. Add more tests.",https://github.com/spring-cloud/spring-cloud-netflix/pull/3969,contains links,https://github.com/spring-cloud/spring-cloud-netflix/commit/8ecb3dca511c3ce0454e42ac31ee2331d7318c07,spring-cloud/spring-cloud-netflix,github pull request,https://github.com/spring-cloud/spring-cloud-netflix/pull/3969,github pull request,https://github.com/spring-cloud/spring-cloud-netflix/pull/3969,github pull request,2021-02-11T10:40:26Z,https://api.github.com/repos/spring-cloud/spring-cloud-netflix/issues/3969,ok,,created_at
CVE-2020-11995,"Hessian2 whitelist (#6378) (#6415)

* Hessian2 whitelist (#6378)

fixes #6364

* Hessian whitelist2 (#6423)

* double check lock (#6422)

* Correction: comments about multipleConfig (#6414)

Co-authored-by: ken.lj <ken.lj.hz@gmail.com>
Co-authored-by: diguage <leejun119@gmail.com>
Co-authored-by: 月泉 <yuequan1997@gmail.com>",https://github.com/apache/dubbo/pull/6378; https://github.com/apache/dubbo/pull/6415; https://github.com/apache/dubbo/issues/6364; https://github.com/apache/dubbo/pull/6423; https://github.com/apache/dubbo/pull/6422; https://github.com/apache/dubbo/pull/6414,contains links,https://github.com/apache/dubbo/commit/d2e9baf380108950c48e0ab700ccdbf11dd753ab,apache/dubbo,github pull request,https://github.com/apache/dubbo/pull/6378,github pull request,https://github.com/apache/dubbo/pull/6378,github pull request,2020-06-28T14:25:39Z,https://api.github.com/repos/apache/dubbo/issues/6378,ok,,created_at
CVE-2018-1000531,Fixing issue #3 and adding tests to confirm.,https://github.com/FusionAuth/fusionauth-jwt/issues/3,contains links,https://github.com/inversoft/prime-jwt/commit/abb0d479389a2509f939452a6767dc424bb5e6ba,inversoft/prime-jwt,github issue,https://github.com/FusionAuth/fusionauth-jwt/issues/3,github issue,https://github.com/FusionAuth/fusionauth-jwt/issues/3,github issue,2018-05-02T13:11:59Z,https://api.github.com/repos/FusionAuth/fusionauth-jwt/issues/3,ok,,created_at
CVE-2021-28168,"switching to NIO tmp file creation approach (#4712)

Signed-off-by: Maxim Nesen <maxim.nesen@oracle.com>",https://github.com/eclipse-ee4j/jersey/pull/4712,contains links,https://github.com/eclipse-ee4j/jersey/commit/f3cadb38dcc5b20e515706fae68dce533ad6c737,eclipse-ee4j/jersey,github pull request,https://github.com/eclipse-ee4j/jersey/pull/4712,github pull request,https://github.com/eclipse-ee4j/jersey/pull/4712,github pull request,2021-02-03T08:59:02Z,https://api.github.com/repos/eclipse-ee4j/jersey/issues/4712,ok,,created_at
CVE-2020-11971,"Merge pull request #3692 from apache/CAMEL-14811

CAMEL-14811 - Remove JMX Connector configuration",https://github.com/apache/camel/pull/3692,contains links,https://github.com/apache/camel/commit/36b55f9cfa50a2056c70f98d66c29a95ddc724e1,apache/camel,github pull request,https://github.com/apache/camel/pull/3692,github pull request,https://github.com/apache/camel/pull/3692,github pull request,2020-03-30T12:17:10Z,https://api.github.com/repos/apache/camel/issues/3692,ok,,created_at
CVE-2018-1002200,"Merge pull request #87 from odinn1984/fix/fail_on_outside_target_files

fix: fail when trying to extract outside of dest dir",https://github.com/codehaus-plexus/plexus-archiver/pull/87,contains links,https://github.com/codehaus-plexus/plexus-archiver/commit/f8f4233508193b70df33759ae9dc6154d69c2ea8,codehaus-plexus/plexus-archiver,github pull request,https://github.com/codehaus-plexus/plexus-archiver/pull/87,github pull request,https://github.com/codehaus-plexus/plexus-archiver/pull/87,github pull request,2018-05-06T10:50:46Z,https://api.github.com/repos/codehaus-plexus/plexus-archiver/issues/87,ok,,created_at
CVE-2014-6439,"CORS: Disable by default

In order to deliver a more secure out-of-the-box configuration this commit
disables cross-origin resource sharing by default.

Closes #7151",https://github.com/elastic/elasticsearch/issues/7151,contains links,https://github.com/elastic/elasticsearch/commit/f9de8b65898509e038e33215db0720b508477a12,elastic/elasticsearch,github issue,https://github.com/elastic/elasticsearch/issues/7151,github issue,https://github.com/elastic/elasticsearch/issues/7151,github issue,2014-08-04T16:06:01Z,https://api.github.com/repos/elastic/elasticsearch/issues/7151,ok,,created_at
CVE-2018-1000125,"Fixes Issue #2, bug exists that allows a JWT to be decoded even when no signature is provided.",https://github.com/FusionAuth/fusionauth-jwt/issues/2,contains links,https://github.com/inversoft/prime-jwt/commit/0d94dcef0133d699f21d217e922564adbb83a227,inversoft/prime-jwt,github issue,https://github.com/FusionAuth/fusionauth-jwt/issues/2,github issue,https://github.com/FusionAuth/fusionauth-jwt/issues/2,github issue,2018-01-30T10:17:47Z,https://api.github.com/repos/FusionAuth/fusionauth-jwt/issues/2,ok,,created_at
CVE-2020-10688,"RESTEASY-2519 (#2320)

* RESTEASY-2519

* update",https://github.com/resteasy/resteasy/pull/2320,contains links,https://github.com/resteasy/Resteasy/commit/caef05ade16fd12c581cbc7177c191b87591757c,resteasy/Resteasy,github pull request,https://github.com/resteasy/resteasy/pull/2320,github pull request,https://github.com/resteasy/resteasy/pull/2320,github pull request,2020-03-11T13:25:26Z,https://api.github.com/repos/resteasy/resteasy/issues/2320,ok,,created_at
CVE-2017-15703,"NIFI-4353
- Added XmlUtils class.
- Added unit test.
- Added XXE test resource.
- Refactored JAXB unmarshalling globally to prevent XXE attacks.
- Refactored duplicated/legacy code.
- Cleaned up commented code.
- Switched from FileInputStream back to StreamSource in AuthorizerFactoryBean.
- This closes #2134",https://github.com/apache/nifi/pull/2134,contains links,https://github.com/apache/nifi/commit/9e2c7be7d3c6a380c5f61074d9a5a690b617c3dc,apache/nifi,github pull request,https://github.com/apache/nifi/pull/2134,github pull request,https://github.com/apache/nifi/pull/2134,github pull request,2017-09-07T19:04:56Z,https://api.github.com/repos/apache/nifi/issues/2134,ok,,created_at
CVE-2018-1114,"UNDERTOW-1338 File descriptor leak cause JarURLConnection.getLastModi… (#638)

UNDERTOW-1337 File descriptor leak cause JarURLConnection.getLastModified()",https://github.com/undertow-io/undertow/pull/638,contains links,https://github.com/undertow-io/undertow/commit/7f22aa0090296eb00280f878e3731bb71d40f9e;https://github.com/undertow-io/undertow/commit/882d5884f2614944a0c2ae69bafd9d13bfc5b64,undertow-io/undertow,github pull request,https://github.com/undertow-io/undertow/pull/638,github pull request,https://github.com/undertow-io/undertow/pull/638,github pull request,2018-04-21T13:13:57Z,https://api.github.com/repos/undertow-io/undertow/issues/638,ok,,created_at
CVE-2019-16942,More clean up after #2478,https://github.com/FasterXML/jackson-databind/issues/2478,contains links,https://github.com/FasterXML/jackson-databind/commit/54aa38d87dcffa5ccc23e64922e9536c82c1b9c8,FasterXML/jackson-databind,github issue,https://github.com/FasterXML/jackson-databind/issues/2478,github issue,https://github.com/FasterXML/jackson-databind/issues/2478,github issue,2019-09-27T15:44:21Z,https://api.github.com/repos/FasterXML/jackson-databind/issues/2478,ok,,created_at
CVE-2020-1963,"IGNITE-12790 Introduce distributed SQL configuration and ability to disable SQL functions. (#7593)

(cherry picked from commit a65e51c9148cd765f3a58b956e4e0e08ddc7a201)",https://github.com/apache/ignite/pull/7593,contains links,https://github.com/apache/ignite/commit/02b0439639a9dab264cdb3ed4081c231e0079c13,apache/ignite,github pull request,https://github.com/apache/ignite/pull/7593,github pull request,https://github.com/apache/ignite/pull/7593,github pull request,2020-03-31T15:01:55Z,https://api.github.com/repos/apache/ignite/issues/7593,ok,,created_at
CVE-2018-1000820,Fixes #931 (#962),https://github.com/neo4j-contrib/neo4j-apoc-procedures/issues/931; https://github.com/neo4j-contrib/neo4j-apoc-procedures/pull/962,contains links,https://github.com/neo4j-contrib/neo4j-apoc-procedures/commit/45bc09c8bd7f17283e2a7e85ce3f02cb4be4fd1a;https://github.com/neo4j-contrib/neo4j-apoc-procedures/commit/e04325c48663994af0bab69a551ad64be2219708,neo4j-contrib/neo4j-apoc-procedures,github issue,https://github.com/neo4j-contrib/neo4j-apoc-procedures/issues/931,github issue,https://github.com/neo4j-contrib/neo4j-apoc-procedures/issues/931,github issue,2018-09-29T09:24:23Z,https://api.github.com/repos/neo4j-contrib/neo4j-apoc-procedures/issues/931,ok,,created_at
CVE-2020-7647,asset: path traversal fix #1639,https://github.com/jooby-project/jooby/issues/1639,contains links,https://github.com/jooby-project/jooby/commit/34f526028e6cd0652125baa33936ffb6a8a4a009,jooby-project/jooby,github issue,https://github.com/jooby-project/jooby/issues/1639,github issue,https://github.com/jooby-project/jooby/issues/1639,github issue,2020-04-13T20:48:27Z,https://api.github.com/repos/jooby-project/jooby/issues/1639,ok,,created_at
CVE-2021-22160,"Disallow parsing of token with none signature in authenticateToken (#9172)

Signed-off-by: Zixuan Liu <nodeces@gmail.com>

### Motivation

If Apache Pulsar is configured to authenticate clients using tokens based on JSON Web Tokens (JWT), the signature of the token is not validated if the algorithm of the presented token is set to ""none"". This allows an attacker to connect to Pulsar instances as any user (incl. admins).

### Modifications

- using `parseClaimsJws` instead of `parse`

`parseClaimsJws` can guarantees the correct security model for parsing signed JWTs.


(cherry picked from commit 71bc84164610ff15ff7c5747f923d09b57787e0a)",https://github.com/apache/pulsar/pull/9172,contains links,https://github.com/apache/pulsar/commit/bdd062b4d822ab4487472af4a1561a51ce42900c,apache/pulsar,github pull request,https://github.com/apache/pulsar/pull/9172,github pull request,https://github.com/apache/pulsar/pull/9172,github pull request,2021-01-11T09:50:02Z,https://api.github.com/repos/apache/pulsar/issues/9172,ok,,created_at
CVE-2019-10241,"Issue #3319 - Refactoring DefaultServlet Index/Listing

+ Now generates valid HTML5
+ Now allows column sort

Signed-off-by: Joakim Erdfelt <joakim.erdfelt@gmail.com>",https://github.com/jetty/jetty.project/issues/3319,contains links,https://github.com/eclipse/jetty.project/commit/ca77bd384a2970cabbbdab25cf6251c6fb76cd21,eclipse/jetty.project,github issue,https://github.com/jetty/jetty.project/issues/3319,github issue,https://github.com/jetty/jetty.project/issues/3319,github issue,2019-02-04T10:34:05Z,https://api.github.com/repos/jetty/jetty.project/issues/3319,ok,,created_at
CVE-2017-7556,Fixes #2374 Incorrect header in CORSFilter,https://github.com/hawtio/hawtio/issues/2374,contains links,https://github.com/hawtio/hawtio/commit/7790c85b1750e0dc01e70fe9dc8e6fa70ac4be15,hawtio/hawtio,github issue,https://github.com/hawtio/hawtio/issues/2374,github issue,https://github.com/hawtio/hawtio/issues/2374,github issue,2017-08-16T12:30:30Z,https://api.github.com/repos/hawtio/hawtio/issues/2374,ok,,created_at
